Country,Lat,Lon,Elevation,year,season,gen,rep,check,pl_emerg_c,pl_emerg_p,flw_days,ndm,lod,podding_ma,pod_shatte,ph_r8,w100g,gy,r6_bb_sev,r6_bp_sev,r6_bs_sev,r6_bts_sev,r6_clb_sev,r6_dm_sev,r6_mls_sev,r6_fels_se,r6_rlb_sev,r6_rust_se,r6_rust_rr,r6_others,prot,oil,lat,lon,env,loc,flw_cl,pub_cl,sowing,harvest,rainfed,source,company,n_reps_averaged,source_file,dbase,majstage,maj_var,maj_sbr,majsc_sbr,class,sand,ph,silt,clay,cec,soilbulk,orgcarb,nitrogen,avi_jun_jul,evi_jun_jul,gci_jun_jul,gndvi_jun_jul,ndmi_jun_jul,tmax_jun_jul,tmin_jun_jul,wind_jun_jul,prec_jun_jul,smoist_jun_jul,pdsi_jun_jul,vpd_jun_jul,maxdew_jun_jul,mindew_jun_jul,eti_jun_jul,dsr09jun_jul,dsr12jun_jul,dsr15jun_jul,avi_nov_dec,evi_nov_dec,gci_nov_dec,gndvi_nov_dec,ndmi_nov_dec,tmax_nov_dec,tmin_nov_dec,wind_nov_dec,prec_nov_dec,smoist_nov_dec,pdsi_nov_dec,vpd_nov_dec,maxdew_nov_dec,mindew_nov_dec,eti_nov_dec,dsr09nov_dec,dsr12nov_dec,dsr15nov_dec,avi_dec_jan,evi_dec_jan,gci_dec_jan,gndvi_dec_jan,ndmi_dec_jan,tmax_dec_jan,tmin_dec_jan,wind_dec_jan,prec_dec_jan,smoist_dec_jan,pdsi_dec_jan,vpd_dec_jan,maxdew_dec_jan,mindew_dec_jan,eti_dec_jan,dsr09dec_jan,dsr12dec_jan,dsr15dec_jan
Tanzania,-8.955,33.48,1795,2020,1,G034,2,1,62.666666666666664,0,69.66666666666667,117.66666666666669,2.6666666666666665,0,2.6666666666666665,60.333333333333336,14.333333333333334,861,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,ZamSeed,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G039,2,0,31,0,57.666666666666664,105.66666666666669,2.3333333333333335,0,3.3333333333333335,47.8,17,457.6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Mixed,NA,3/10/2020,9/22/2020,Irrigation,Kenya Agricultural  Livestock Research Organization KALRO,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G056,2,0,95,0,59,114,2,0,2.3333333333333335,48,16,1175,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,ZamSeed,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G062,2,0,30.333333333333332,0,61.666666666666664,115.66666666666669,2.3333333333333335,0,2.6666666666666665,52,15,571.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G063,2,0,74.33333333333333,0,66.33333333333333,112,3.3333333333333335,0,3,68.46666666666667,13,811.9333333333334,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G064,2,0,105.66666666666669,0,67,121.33333333333331,2,0,2,68.93333333333334,14.666666666666666,1245.7333333333331,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G068,2,0,62.333333333333336,0,56.666666666666664,109,2.3333333333333335,0,2.6666666666666665,49.266666666666666,13.666666666666666,1038.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,Crop Breeding Institute CBI,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G092,2,0,37.666666666666664,0,61.666666666666664,116.66666666666669,2.6666666666666665,0,2.3333333333333335,59.8,19,606.8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G098,2,0,39.333333333333336,0,57.666666666666664,109.66666666666669,2.6666666666666665,0,3,42.166666666666664,17,983.7333333333332,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Mixed,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G101,2,0,68.66666666666667,0,63.666666666666664,117,2,0,2.3333333333333335,57.13333333333333,18,974.4666666666668,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G107,2,0,83.33333333333333,0,62,110.66666666666669,2,0,2.6666666666666665,54.46666666666667,14,879.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G133,2,0,64,0,60,113,2.3333333333333335,0,2.3333333333333335,52.13333333333333,15.666666666666666,1124.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G134,2,0,58.666666666666664,0,59,106.66666666666669,2,0,3,40.2,15.666666666666666,673.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,White,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G136,2,0,66,0,64.33333333333333,117,2.6666666666666665,0,2.3333333333333335,68.46666666666667,14,777.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,Ethiopian Institute of Agricultural Research EIAR,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G137,2,1,55.666666666666664,0,59,104.66666666666669,2,0,2.3333333333333335,49.333333333333336,17.666666666666668,548.6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G138,2,0,33,0,60.333333333333336,108.33333333333331,2.3333333333333335,0,2.3333333333333335,50.2,13.666666666666666,429.06666666666666,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G141,2,0,47.666666666666664,0,64,114,2.6666666666666665,0,2.3333333333333335,56.13333333333333,12,513.3333333333334,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G143,2,0,56,0,59,111,2.3333333333333335,0,2.6666666666666665,51.8,15,855.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,White,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G144,2,0,48.666666666666664,0,63,121.66666666666669,3.6666666666666665,0,2.3333333333333335,65.4,12.666666666666666,828.1999999999999,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G145,2,0,35.333333333333336,0,73,102,2.3333333333333335,0,2.3333333333333335,70,15.333333333333334,593.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G146,2,0,75.33333333333333,0,60.333333333333336,110,2.6666666666666665,0,2.6666666666666665,69.13333333333333,15,987.0666666666666,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G148,2,0,64,0,62.333333333333336,118.66666666666669,2.3333333333333335,0,2,60.13333333333333,16.666666666666668,1643.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G188,2,0,85.33333333333333,0,57.333333333333336,106.66666666666669,2.3333333333333335,0,3,48,16,1039.7333333333331,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,White,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G198,2,0,95.33333333333331,0,60.666666666666664,110.66666666666669,2,0,2.3333333333333335,55.93333333333334,14.666666666666666,1212.9333333333334,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Mixed,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G206,2,0,66.66666666666667,0,60.666666666666664,106,2.3333333333333335,0,3,41.2,14.666666666666666,769.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G207,2,0,60,0,73,112.66666666666669,2,0,2.3333333333333335,53.266666666666666,16,1106,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G208,2,0,44.333333333333336,0,58.666666666666664,105,2,0,2.3333333333333335,33.6,15.666666666666666,486.4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G209,2,0,63.666666666666664,0,60,116,2,0,3,55.333333333333336,17.666666666666668,559.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G210,2,0,46,0,58.666666666666664,108.33333333333331,2.6666666666666665,0,2,54.333333333333336,16,354.4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G214,2,0,54.333333333333336,0,66,123.66666666666669,3.6666666666666665,0,2.6666666666666665,57.53333333333333,14.333333333333334,740.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G215,2,0,103.66666666666669,0,57.333333333333336,105.33333333333331,2,0,3,44.733333333333334,15.333333333333334,1190.8666666666668,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G216,2,0,75,0,59.666666666666664,112.66666666666669,2.3333333333333335,0,3,68.53333333333333,15.666666666666666,938.8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,White,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G233,2,0,56.333333333333336,0,59.666666666666664,106.66666666666669,2,0,2.3333333333333335,46.06666666666667,16,675.9333333333334,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,-8.955,33.48,1795,2020,1,G235,2,0,30.666666666666668,0,63.333333333333336,113,2.3333333333333335,0,2.3333333333333335,54.6,17.333333333333332,676.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-8.921,33.524,E0144,L089,Purple,NA,3/10/2020,9/22/2020,Irrigation,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
